Customer_id,Date_disb,pay_type,area_code,pin_code,state,dealer,product_code,tenure,roi,emi,proc_fee,asset_cost,loan_amt,gender,qualification,employ_type,resid_type,age,cibil_score,net_salary,net_irr,fraud
6860,10/31/2020,ACH,3029,442401,MH,DEALER,SC,0.607843137,-0.956013987,0.122008227,0.624048107,84000,70999,M,OTHERS,SEP,O,0.408163265,,-0.343414608,-1.057027093,0
6861,10/31/2020,ACH,3029,441904,MH,DEALER,SC,0.588235294,0.63558806,0.129113687,0.615533209,94000,76899,M,HSC,SEP,O,0.836734694,,0.158169082,0.266822726,0
6862,10/31/2020,ACH,3029,440026,MH,ASC,SC,0.235294118,-0.356682543,0.275804039,-1.726063812,83500,70650,F,PG,SAL,O,0.734693878,0.137728064,1.963870364,-0.986164085,0
6863,10/17/2020,ACH,3029,440030,MH,DEALER,SC,0.588235294,-0.956013987,0.082834705,0.734741785,83214,70300,F,PG,SEP,O,0.142857143,0.1632039,0.408960927,-1.230963565,0
6864,10/17/2020,ADM,3029,444001,MH,DEALER,SC,0.588235294,-0.956013987,0.044596111,0.61212725,82095,58990,M,HSC,SEP,O,0.530612245,-2.10414549,-0.343414608,-1.018374543,0
6865,10/17/2020,ACH,3029,445207,MH,ASC,MC,0.352941176,-1.352922228,0.129955123,0.486958245,77700,61900,M,SSC,SEP,O,0.448979592,-4.54982573,0.158169082,-1.124669054,0
6866,10/17/2020,ADM,3029,444001,MH,DEALER,SC,0.352941176,-1.352922228,0.179412865,0.684503885,84650,72650,F,SSC,AGR,O,0.489795918,,-0.544048083,-1.33403703,0
6867,10/17/2020,ENCH,3028,413512,MH,DEALER,SC,0.352941176,-1.352922228,0.154356769,0.692167293,84900,67199,M,PG,SAL,O,0.428571429,0.494389766,0.659752771,-1.172984741,0
6868,10/31/2020,ADM,3028,422003,MH,DEALER,MC,0.588235294,0.655433472,0.240463725,1.884253049,131500,106999,F,UG,SAL,O,0.408163265,,0.408960927,0.369896191,1
6869,10/28/2020,ADM,3028,431001,MH,DEALER,SC,0.588235294,0.43713394,0.069932685,-0.02308416,70000,61500,M,UG,SAL,O,0.551020408,-0.193457802,-0.092622763,-0.052060807,0
6870,10/27/2020,ADM,3028,431002,MH,ASC,MC,0.352941176,0.238679819,0.162116679,-0.065658652,82500,64500,M,UG,SAL,O,0.102040816,-0.932257041,-0.443731345,-0.084271265,0
6871,10/23/2020,ADM,3028,414203,MH,ASC,SC,0.352941176,0.318061467,0.158657442,0.458859081,87808,63600,M,HSC,SEP,O,0.183673469,-0.346312817,0.408960927,0.463306519,0
6872,09-10-2020,ADM,3028,431110,MH,DEALER,MC,0.470588235,0.43713394,0.124813014,0.128481029,82500,67000,M,OTHERS,SEP,O,0.163265306,,-0.092622763,0.08000207,0
6873,08-10-2020,ACH,3028,422401,MH,DEALER,SC,0.352941176,-0.098692186,0.091997008,-0.321105599,72000,50900,F,HSC,SEP,O,0.551020408,0.902003139,-0.544048083,-0.383828523,0
6874,06-10-2020,ENCH,3018,411046,MH,DEALER,SC,0.470588235,-0.158228422,0.163799551,-1.726063812,87300,78570,M,PG,SAL,O,0.530612245,0.800099796,2.415295684,-0.963616765,0
6875,10-10-2020,ENCH,3018,412105,MH,DEALER,SC,0.588235294,-1.547407266,0.076944652,0.147213805,85300,70999,M,UG,SAL,O,0.306122449,0.851051468,0.158169082,-2.284245538,0
6876,10/27/2020,ACH,3018,410506,MH,ASC,SC,0.588235294,0.357752291,0.172120419,0.888009953,100386,89900,F,SSC,SEP,O,0.346938776,,-0.443731345,-0.106818585,1
6877,10/28/2020,ADM,3018,411002,MH,DEALER,SC,0.470588235,0.468886599,0.162303665,0.377116058,89414,75900,F,OTHERS,SAL,O,0.06122449,,-0.644364821,0.195959719,1
6878,07-10-2020,ENCH,3018,411015,MH,DEALER,SC,0.235294118,-1.984006331,0.22578534,0.445235244,91300,65899,M,UG,PEN,O,0.551020408,1.284140677,-0.24309787,-0.077829173,0
6879,07-10-2020,ENCH,3018,411015,MH,DEALER,SC,0.352941176,-1.745861387,0.152299925,0.227253848,85000,67900,M,UG,SAL,R,0.326530612,0.621768945,0.408960927,-2.100645928,1
6880,12-10-2020,ADM,3018,411006,MH,DEALER,SC,0.588235294,0.318061467,0.129768138,0.671731537,96400,78400,F,UG,SAL,O,0.367346939,,-0.343414608,-0.097155448,1
6881,09-10-2020,ENCH,3018,411005,MH,DEALER,SC,0.235294118,-1.904624683,0.137154076,-0.397739684,84882,50399,M,UG,SAL,O,0.571428571,0.723672289,0.659752771,-1.926709455,0
6882,08-10-2020,ACH,3018,412401,MH,ASC,SC,0.588235294,0.318061467,0.05974196,0.287709626,69600,59100,F,PG,SAL,O,0.285714286,,0.408960927,0.041349521,0
6883,10-10-2020,ENCH,3018,412409,MH,ASC,SC,0.588235294,0.595897236,0.071802543,0.31751177,86600,61500,M,PG,AGR,O,0.12244898,,0.910544616,0.373117237,0
6884,10/16/2020,ENCH,3018,411016,MH,DEALER,SC,0.352941176,-1.785552211,0.165295438,0.224699379,84882,70899,F,UG,SAL,O,0.081632653,,-0.493889714,-2.216603576,1
6885,10/16/2020,ACH,3018,411016,MH,DEALER,SC,0.235294118,-1.904624683,0.212322364,0.282600687,87415,63399,F,OTHERS,SEP,O,0.632653061,,-0.092622763,-1.804309715,1
6886,12-10-2020,ACH,3018,415506,MH,ASC,MO,0.352941176,-1.352922228,0.10013089,0.134441457,65300,55399,M,SSC,AGR,O,0.775510204,-1.136063728,0.158169082,-1.092458596,0
6887,10/13/2020,ACH,3018,415507,MH,ASC,MC,0.588235294,-0.956013987,0.079749439,0.632563005,82600,69399,F,OTHERS,AGR,O,0.734693878,-0.75392619,0.158169082,-1.247068794,0
6888,10/13/2020,ENCH,3018,411020,MH,DEALER,SC,0.470588235,-1.626788914,0.155198205,0.385630956,91900,82299,F,UG,SAL,O,0.510204082,1.309616513,0.810227878,-2.277803446,1
6889,08-10-2020,ADM,3010,464884,MP,ASC,SC,0.588235294,0.873733005,0.07591623,0.147213805,83303,61700,M,HSC,AGR,O,0.673469388,-0.117030294,0.158169082,0.576043122,0
6890,12-10-2020,ENCH,3010,463106,MP,ASC,MC,0.352941176,-1.352922228,0.148373224,0.572958718,79016,65900,M,PG,SAL,O,0.367346939,0.188679736,0.051733023,-1.292163435,0
6891,09-10-2020,DRE,3010,480661,MP,DEALER,MO,0.470588235,1.429404542,0.067408377,0.655553231,60000,50856,M,HSC,SEP,O,0.693877551,,-0.594206452,2.466796999,0
6892,10-10-2020,ACH,3014,474012,MP,DEALER,SC,0.352941176,0.43713394,0.151738968,0.402660753,79000,61900,M,HSC,SEP,O,0.714285714,0.825575632,0.910544616,0.514843252,0
6893,10/15/2020,ADM,3014,473443,MP,DEALER,MC,0.352941176,-1.352922228,0.116211668,0.534641675,79377,58900,M,HSC,SEP,O,0.673469388,,0.760069509,-1.086016505,0
6894,10/14/2020,ADM,3014,473440,MP,ASC,SC,0.352941176,0.318061467,0.155198205,1.083852613,80930,62900,F,HSC,SEP,O,0.12244898,,0.760069509,0.737095411,0
6895,05-10-2020,ADM,3011,452001,MP,DEALER,MC,0.235294118,-0.805188855,0.172587883,-0.02308416,71407,54500,M,PG,SAL,O,0.367346939,0.290583079,0.158169082,-0.79934343,0
6896,03-10-2020,ADM,3011,453551,MP,ASC,MO,0.470588235,-1.031426553,0.043380703,-0.02308416,60500,51000,M,SSC,SEP,O,0.367346939,,-0.443731345,-1.015153497,0
6897,12-10-2020,ENCH,3011,452009,MP,DEALER,SC,0.588235294,-0.956013987,0.074981301,0.785831174,81800,68000,M,UG,SEP,O,0.306122449,0.876527304,-0.24309787,-1.230963565,1
6898,08-10-2020,ADM,3011,453111,MP,ASC,MO,0.352941176,-1.352922228,0.087696335,0.045035026,62100,52700,M,OTHERS,SEP,O,0.897959184,,-0.293256239,-1.166542649,0
6899,07-10-2020,ADM,3011,453112,MP,DEALER,MO,0.352941176,-1.352922228,0.076196709,-0.065658652,62000,50200,M,UG,SEP,O,0.510204082,0.825575632,-0.092622763,-1.143995329,0
6900,10/31/2020,ENCH,3012,483880,MP,ASC,SC,0.254901961,-2.14673871,0.148279731,0.828405665,81795,55400,M,SSC,SAL,O,0.367346939,,0.408960927,-0.419260027,0
6901,10/31/2020,ACH,3012,484774,MP,ASC,SC,0.352941176,-1.352922228,0.156226627,0.603612351,81795,67599,M,HSC,SEP,O,0.510204082,,-0.343414608,-1.314710756,0
6902,10/31/2020,ACH,3012,485001,MP,DEALER,MC,0.470588235,0.63558806,0.065912491,-1.726063812,79984,52399,M,OTHERS,AGR,O,0.571428571,0.443438094,-0.594206452,-0.251765646,1
6903,02-10-2020,ADM,3051,768110,OR,ASC,MC,0.588235294,0.933269241,0.088631264,0.445235244,79700,64900,M,SSC,SEP,O,0.346938776,,-0.343414608,0.724211228,0
6904,01-10-2020,ENCH,3051,755015,OR,ASC,SC,0.588235294,-0.316991719,0.058713538,-0.688949204,82260,60900,M,PG,SEP,O,0.12244898,-1.620104609,-0.343414608,-1.047363955,0
6905,01-10-2020,ADM,3051,755027,OR,ASC,SC,0.352941176,-0.559105746,0.170998504,-0.516096769,83800,68500,M,HSC,SEP,O,0.244897959,,-0.343414608,-1.115005917,0
6906,01-10-2020,ACH,3051,761115,OR,ASC,MO,0.470588235,0.631618978,0.059648467,-0.193382125,57750,50900,F,OTHERS,SEP,O,0.428571429,-0.550119503,-0.343414608,0.511622206,0
6907,12-10-2020,ADM,3051,752025,OR,ASC,MO,0.470588235,0.631618978,0.063388182,-0.086945897,61000,51800,M,OTHERS,OTH,O,0.448979592,,-0.443731345,0.54705371,0
6908,10/13/2020,ADM,3051,754250,OR,DEALER,MO,0.352941176,0.417288528,0.109106208,-0.133777838,59248,53323,M,OTHERS,AGR,O,0.040816327,,-0.594206452,0.411769787,0
6909,12-10-2020,ACH,3051,752035,OR,ASC,MO,0.470588235,-1.190189849,0.055628272,0.090163987,65000,54599,M,OTHERS,SEP,O,0.306122449,,-0.393572976,-1.285721343,0
6910,12-10-2020,ADM,3051,752031,OR,ASC,SC,0.352941176,-1.352922228,0.097793568,0.050143965,83000,54900,M,OTHERS,SEP,O,0.428571429,,-0.343414608,-1.247068794,0
6911,03-10-2020,ENCH,3051,756137,OR,DEALER,MC,0.588235294,0.476824764,0.174270755,-1.726063812,124664,89899,M,PG,SEP,O,0.142857143,,-0.343414608,-0.551322904,0
6912,05-10-2020,ADM,3051,762028,OR,DEALER,MC,0.470588235,0.556206412,0.071428571,0.019490331,76500,53899,M,UG,SEP,O,0.285714286,,-0.594206452,0.563158939,0
6913,03-10-2020,ACH,3051,761020,OR,ASC,SC,0.352941176,0.139452759,0.157909499,0.886306973,82083,63900,M,HSC,SEP,O,0.612244898,0.902003139,-0.092622763,0.331243642,0
6914,03-10-2020,ADM,3051,756125,OR,ASC,MC,0.352941176,0.397443116,0.166043381,0.401809263,78200,64899,M,PG,SEP,O,0.408163265,-0.218933637,-0.443731345,0.42465397,0
6915,02-10-2020,ADM,3051,752018,OR,ASC,SC,0.470588235,0.337906879,0.079281975,-1.726063812,79705,56355,M,OTHERS,SEP,O,0.612244898,,-0.092622763,-0.596417545,0
6916,03-10-2020,ENCH,3051,756181,OR,DEALER,MC,0.470588235,0.397443116,0.202879581,-1.726063812,119120,85899,M,UG,SEP,O,0.306122449,,-0.343414608,-0.586754408,0
6917,03-10-2020,ADM,3051,761014,OR,ASC,SC,0.352941176,0.278370643,0.169502618,0.65895919,81600,65900,F,PG,SEP,O,0.244897959,,-0.544048083,0.353790962,0
6918,02-10-2020,ADM,3051,761009,OR,ASC,MO,0.470588235,0.556206412,0.055160808,-0.108233143,59000,50008,M,HSC,SEP,O,0.673469388,,-0.24309787,0.450422336,0
6919,01-10-2020,ACH,3051,761103,OR,ASC,MO,0.352941176,0.417288528,0.097139117,-0.193382125,57750,50900,M,OTHERS,SEP,O,0.142857143,-0.269885309,-0.343414608,0.431096061,0
6920,01-10-2020,ADM,3051,761111,OR,ASC,SC,0.470588235,0.337906879,0.112284966,-1.726063812,80028,64299,F,OTHERS,SEP,O,0.163265306,,-0.343414608,-0.612522774,0
6921,12-10-2020,ADM,3051,752065,OR,ASC,MO,0.352941176,0.318061467,0.098635004,-0.031599059,59000,51399,M,OTHERS,SEP,O,0.428571429,,-0.443731345,0.357012008,0
6922,09-10-2020,ACH,3051,756058,OR,ASC,MC,0.588235294,0.595897236,0.069652206,0.538899125,77976,60899,M,SSC,SEP,O,0.551020408,,-0.092622763,0.556716847,0
6923,09-10-2020,ADM,3051,759120,OR,ASC,MC,0.588235294,0.441103022,0.146222887,-1.726063812,119699,82400,M,UG,SAL,O,0.163265306,,-0.518968899,-0.593196499,0
6924,05-10-2020,ADM,3051,761041,OR,ASC,SC,0.588235294,0.615742648,0.04749439,0.402660753,67000,54830,M,UG,SEP,O,0.632653061,,-0.092622763,0.479411748,0
6925,03-10-2020,ADM,3051,761008,OR,DEALER,SC,0.352941176,0.318061467,0.155198205,0.019490331,82083,62899,F,OTHERS,SEP,O,0.836734694,0.723672289,-0.142781132,0.147644032,0
6926,03-10-2020,ADM,3051,756135,OR,DEALER,MC,0.352941176,0.397443116,0.126589379,0.139550396,74802,56899,M,UG,SEP,O,0.265306122,0.239631408,-0.343414608,0.460085473,0
6927,02-10-2020,ADM,3051,761102,OR,ASC,MC,0.588235294,0.63558806,0.19895288,1.34355701,121000,95850,M,HSC,SEP,O,0.346938776,,0.158169082,0.273264818,0
6928,12-10-2020,ENCH,3051,756019,OR,DEALER,MC,0.823529412,0.73481512,0.15407629,1.090664532,129800,100899,M,HSC,SAL,O,0.102040816,0.494389766,-0.092622763,0.096107299,0
6929,11-10-2020,ADM,3051,754141,OR,DEALER,MC,0.470588235,0.516515588,0.0710546,0.109748253,74500,53900,M,UG,SEP,O,0.591836735,,-0.24309787,0.421432924,0
6930,10/14/2020,ACH,3051,754217,OR,DEALER,MC,0.588235294,0.655433472,0.205403889,1.183476923,129737,97500,M,OTHERS,SEP,O,0.326530612,,-0.343414608,0.244275406,0
6931,10/19/2020,ADM,3051,756049,OR,ASC,MC,0.823529412,0.73481512,0.15407629,0.85395036,130000,100900,M,HSC,SEP,O,0.755102041,-0.652022847,-0.092622763,0.054233704,1
6932,10/15/2020,ADM,3051,761125,OR,DEALER,MC,0.352941176,-1.352922228,0.130609574,0.402660753,76500,62040,M,SSC,SEP,O,0.163265306,,-0.594206452,-1.266395069,0
6933,10/22/2020,ACH,3051,761121,OR,ASC,SC,0.470588235,0.516515588,0.114902767,0.062064822,81500,64400,M,HSC,SEP,O,0.673469388,,-0.493889714,0.218507039,0
6934,03-10-2020,ADM,3051,761001,OR,DEALER,SC,0.470588235,0.476824764,0.112378459,0.087609517,79914,63899,M,OTHERS,SEP,O,0.489795918,-0.218933637,-0.092622763,0.199180765,0
6935,03-10-2020,ACH,3051,761121,OR,ASC,SC,0.352941176,0.318061467,0.12565445,-0.02308416,81500,56900,M,HSC,SEP,O,0.408163265,,-0.493889714,0.234612268,0
6936,08-10-2020,ADM,3051,759015,OR,DEALER,MC,0.588235294,0.63558806,0.188107704,1.254150578,119699,92900,M,OTHERS,SEP,O,0.06122449,,-0.343414608,0.279706909,0
6937,12-10-2020,ENCH,3051,754208,OR,ASC,MC,0.470588235,0.000534874,0.159405385,1.254150578,119749,76900,M,HSC,SEP,O,0.06122449,,0.158169082,0.418211878,0
6938,09-10-2020,ADM,3051,759025,OR,DEALER,MC,0.588235294,0.63558806,0.165949888,1.254150578,119699,86900,M,OTHERS,SEP,O,0.530612245,,-0.343414608,0.340906779,0
6939,09-10-2020,ADM,3051,751002,OR,ASC,SC,0.352941176,-1.352922228,0.111630516,0.253650033,81984,57900,M,PG,SEP,O,0.408163265,,-0.343414608,-1.218079382,0
6940,10/20/2020,ADM,3051,761101,OR,ASC,SC,0.588235294,0.675278884,0.135564697,0.503988042,89623,78498,M,SSC,SEP,O,0.816326531,,0.158169082,0.260380635,0
6941,10/22/2020,ADM,3051,755027,OR,ASC,MC,0.470588235,0.595897236,0.111724009,0.445235244,79700,63400,M,UG,SEP,O,0.081632653,,-0.343414608,0.518064298,0
6942,05-10-2020,ADM,3051,761012,OR,DEALER,SC,0.588235294,0.63558806,0.11434181,0.455453122,87700,72899,F,UG,SEP,O,0.102040816,,-0.343414608,0.257159589,0
6943,07-10-2020,ADM,3051,754108,OR,ASC,SC,0.470588235,0.516515588,0.133788332,0.326026668,82468,68900,F,UG,SEP,O,0.510204082,,0.007693975,0.273264818,0
6944,08-10-2020,ADM,3051,755036,OR,ASC,SC,0.588235294,0.43713394,0.044689604,0.385630956,83800,54599,F,UG,SEP,O,0.387755102,,-0.092622763,0.253938543,0
6945,10-10-2020,ACH,3051,752066,OR,ASC,MO,0.470588235,0.556206412,0.067875841,0.002460534,59000,53049,M,OTHERS,SEP,O,0.448979592,1.564374871,-0.544048083,0.437538153,0
6946,10-10-2020,ADM,3088,762030,OR,DEALER,MC,0.352941176,-0.316991719,0.21157442,-1.726063812,127000,76280,M,HSC,SEP,O,0.12244898,,-0.343414608,-0.999048268,0
6947,10/13/2020,ADM,3088,762016,OR,DEALER,MC,0.352941176,-0.23761007,0.22092371,-1.726063812,127000,77976,M,UG,SAL,O,0.306122449,1.182237334,-0.343414608,-0.895974803,0
6948,10/13/2020,ADM,3088,767017,OR,DEALER,SC,0.254901961,-0.316991719,0.172587883,-1.726063812,84375,56160,M,UG,SEP,O,0.306122449,1.029382319,-0.092622763,-0.982943039,0
6949,10/15/2020,ADM,3088,768028,OR,DEALER,SC,0.352941176,-0.197919246,0.164547494,-1.726063812,82459,66160,M,HSC,SEP,O,0.12244898,,-0.092622763,-0.947511536,0
6950,10/15/2020,ADM,3088,766118,OR,ASC,SC,0.352941176,0.318061467,0.148466717,0.31921475,82217,61524,M,PG,SAL,O,0.183673469,0.239631408,-0.443731345,0.350569917,0
6951,10/14/2020,ADM,3088,766107,OR,ASC,MC,0.235294118,-0.162197505,0.164173523,0.31751177,75500,52004,M,PG,SEP,O,0.367346939,-1.849387131,-0.092622763,0.231391222,0
6952,07-10-2020,ADM,3088,768028,OR,DEALER,SC,0.352941176,0.159298171,0.106114435,0.402660753,87862,53256,F,HSC,SEP,O,0.102040816,,-0.092622763,0.379559329,0
6953,12-10-2020,ADM,3088,768104,OR,ASC,MC,0.352941176,-0.356682543,0.136873598,-1.726063812,121515,60807,M,HSC,SEP,O,0.163265306,,-0.24309787,-0.957174673,0
6954,12-10-2020,ADM,3088,758035,OR,DEALER,MO,0.352941176,0.43713394,0.106488407,0.402660753,59700,52751,F,SSC,SEP,O,0.755102041,,0.158169082,0.778969006,0
6955,09-10-2020,ADM,3088,765001,OR,DEALER,MC,0.352941176,0.238679819,0.217557966,1.169001596,121515,75807,M,HSC,SAL,O,0.142857143,,-0.343414608,0.360233054,0
6956,09-10-2020,ADM,3088,758018,OR,DEALER,MC,0.352941176,-0.23761007,0.144727001,-1.726063812,81430,62148,M,PG,SAL,O,0.653061224,1.309616513,0.910544616,-0.986164085,0
6957,10/16/2020,ADM,3088,768005,OR,ASC,SC,0.470588235,0.476824764,0.141080778,0.31921475,82200,70776,F,HSC,SEP,O,0.734693878,,-0.092622763,0.205622856,0
6958,08-10-2020,ENCH,3088,768025,OR,DEALER,SC,0.352941176,0.318061467,0.150336574,0.147213805,84375,61899,M,UG,SAL,O,0.632653061,0.723672289,-0.24309787,0.244275406,0
6959,10-10-2020,ENCH,3088,768201,OR,DEALER,MC,0.588235294,-0.078846774,0.201664174,-1.726063812,128500,100408,M,UG,SAL,R,0.326530612,1.182237334,0.459119295,-0.963616765,0
6960,09-10-2020,ADM,3088,770073,OR,ASC,SC,0.352941176,-1.352922228,0.097887061,0.062064822,64000,54907,F,UG,SEP,O,0.408163265,,-0.343414608,-1.221300428,1
6961,09-10-2020,ENCH,3088,767023,OR,ASC,SC,0.352941176,-1.170344437,0.16118175,0.487809735,84231,68159,M,HSC,SEP,O,0.408163265,,-0.092622763,-1.131111146,0
6962,09-10-2020,ADM,3088,768037,OR,ASC,MO,0.588235294,0.834042181,0.041230366,-0.108233143,58400,52508,M,HSC,SEP,O,0.530612245,,-0.24309787,0.614695671,0
6963,10/14/2020,ADM,3088,764076,OR,ASC,SC,0.588235294,0.63558806,0.075448766,0.811375869,83521,62347,M,OTHERS,SEP,O,0.795918367,,1.66292015,0.550274755,0
6964,10/14/2020,ADM,3088,764076,OR,ASC,SC,0.352941176,0.238679819,0.146409873,0.785831174,94653,61296,F,OTHERS,SEP,O,0.428571429,1.156761498,0.158169082,0.505180114,0
6965,09-10-2020,ADM,3088,768036,OR,ASC,MC,0.352941176,-1.745861387,0.215220643,1.679895491,121500,81807,M,HSC,SEP,O,0.142857143,,-0.24309787,0.392443512,0
6966,10/13/2020,ENCH,3088,767023,OR,ASC,SC,0.352941176,-1.170344437,0.189416604,0.743256683,89158,74255,M,HSC,SEP,O,0.448979592,1.309616513,-0.092622763,-1.156879512,0
6967,08-10-2020,ACH,3088,768108,OR,ASC,SC,0.470588235,-1.031426553,0.130048616,0.99870363,84375,73347,M,UG,SEP,O,0.469387755,,-0.092622763,-1.121448008,0
6968,09-10-2020,ACH,3088,768005,OR,ASC,SC,0.352941176,-1.352922228,0.122008227,0.811375869,84300,60160,M,UG,SEP,O,0.081632653,0.800099796,-0.042464394,-0.960395719,0
6969,10/14/2020,ADM,3088,764059,OR,ASC,SC,0.254901961,-2.14673871,0.155198205,-0.035856508,82375,56659,F,UG,SEP,O,0.102040816,,0.007693975,-1.227742519,0
6970,10/16/2020,ADM,3088,764001,OR,DEALER,SC,0.235294118,-0.229671905,0.178103964,0.487809735,96936,54399,M,OTHERS,SEP,O,0.204081633,,0.158169082,0.20240181,0
6971,10/15/2020,ADM,3088,768049,OR,ASC,MO,0.254901961,-2.14673871,0.122662678,0.402660753,58200,50715,M,HSC,SEP,O,0.387755102,,-0.24309787,-0.744585651,0
6972,10/20/2020,ADM,3088,762017,OR,ASC,SC,0.588235294,0.834042181,0.128178758,0.373710098,84375,75847,F,SSC,SEP,O,0.102040816,-0.626547011,0.057852344,0.466527565,0
6973,10/27/2020,ACH,3088,766001,OR,DEALER,SC,0.352941176,0.43713394,0.138182498,1.083852613,84139,59159,F,SSC,SEP,O,0.163265306,,-0.594206452,0.985115937,1
6974,10/19/2020,ADM,3088,765036,OR,ASC,MC,0.235294118,-2.539677869,0.240744203,1.594746508,121500,69807,M,HSC,SEP,O,0.755102041,,-0.092622763,0.617916717,0
6975,10/16/2020,ADM,3088,765001,OR,DEALER,SC,0.352941176,-1.352922228,0.163799551,0.6581077,89158,69255,M,HSC,SAL,O,0.816326531,2.150319096,0.659752771,-1.330815984,0
6976,10/14/2020,ADM,3088,766002,OR,DEALER,MO,0.352941176,-1.352922228,0.077692595,-0.091203346,58419,50515,M,SSC,AGR,O,0.346938776,,-0.594206452,-1.156879512,0
6977,10/14/2020,ACH,3088,768108,OR,ASC,SC,0.470588235,-1.150499025,0.108825729,0.99870363,80217,68275,F,UG,SEP,O,0.346938776,,-0.343414608,-1.166542649,0
6978,10/13/2020,ADM,3088,768104,OR,ASC,MC,0.352941176,-0.396373367,0.114902767,-1.726063812,121515,56307,M,HSC,SEP,O,0.102040816,,-0.24309787,-0.970058856,0
6979,12-10-2020,ADM,3088,768017,OR,ASC,SC,0.352941176,-1.352922228,0.093305909,0.062064822,64000,53908,M,HSC,SEP,O,0.285714286,,-0.092622763,-1.18908997,0
6980,12-10-2020,ADM,3088,766015,OR,ASC,SC,0.470588235,0.238679819,0.146222887,0.31751177,98000,72827,M,HSC,SAL,O,0.653061224,0.978430647,1.311811567,-0.135807997,0
6981,12-10-2020,ACH,3088,768029,OR,ASC,MC,0.588235294,-0.956013987,0.064042633,0.572958718,76246,64755,M,PG,SAL,O,0.653061224,,0.408960927,-1.234184611,0
6982,12-10-2020,ADM,3088,767040,OR,ASC,SC,0.352941176,0.060071111,0.110695587,-0.133777838,64000,54408,M,PG,SEP,O,0.530612245,-1.518201265,-0.343414608,-0.113260677,0
6983,10/15/2020,ENCH,3088,770016,OR,ASC,SC,0.588235294,0.397443116,0.128833209,0.455453122,97443,77827,F,UG,SAL,O,0.183673469,,-0.443731345,-0.097155448,0
6984,12-10-2020,ADM,3088,767016,OR,DEALER,SC,0.352941176,-1.352922228,0.128739716,0.360086261,82217,61623,M,HSC,SEP,O,0.265306122,0.952954811,-0.418652161,-1.266395069,0
6985,12-10-2020,ADM,3088,768204,OR,DEALER,MC,0.470588235,-0.257455482,0.132292446,-1.726063812,121515,71120,M,SSC,SAL,O,0.204081633,,-0.343414608,-1.002269314,0
6986,10/13/2020,ADM,3088,762015,OR,DEALER,MC,0.588235294,-0.118537598,0.165949888,-1.726063812,131000,90531,M,UG,SEP,O,0.204081633,,-0.293256239,-0.992606177,0
6987,10/13/2020,ADM,3088,768029,OR,ASC,MO,0.352941176,-1.352922228,0.078066567,-0.02308416,59657,50608,F,HSC,SEP,O,0.408163265,,-0.142781132,-1.1278901,0
6988,10/13/2020,ADM,3088,768032,OR,ASC,MC,0.254901961,-2.14673871,0.132572924,-0.108233143,82414,52532,M,HSC,SEP,O,0.326530612,0.035824721,0.408960927,-1.340479122,0
6989,10/14/2020,ADM,3088,768028,OR,DEALER,MC,0.352941176,-1.352922228,0.144446522,0.460562061,76781,65040,M,HSC,SEP,O,0.469387755,-0.371788652,-0.092622763,-1.321152847,0
6990,10/13/2020,ADM,3088,765020,OR,ASC,MC,0.470588235,0.834042181,0.165014959,0.785831174,124510,75239,M,PG,SEP,O,0.204081633,,0.659752771,0.846610968,0
6991,10/14/2020,ACH,3088,768006,OR,DEALER,SC,0.254901961,-2.14673871,0.158376963,0.147213805,89158,57256,F,UG,SEP,O,0.367346939,,0.659752771,-1.115005917,1
6992,10/15/2020,ENCH,3088,764059,OR,ASC,SC,0.352941176,0.63558806,0.125373972,0.147213805,80217,56123,M,UG,SEP,O,0.591836735,0.392486423,0.408960927,0.795074235,0
6993,10/21/2020,ADM,3088,766001,OR,DEALER,SC,0.352941176,-1.352922228,0.149962603,0.813078848,89158,66255,F,UG,PEN,O,0.081632653,,-0.24309787,-1.169763695,0
6994,10/20/2020,ADM,3088,767018,OR,ASC,SC,0.588235294,-0.991735728,0.07881451,0.99870363,82217,69275,M,HSC,SEP,O,0.102040816,,-0.343414608,-1.218079382,0
6995,10/21/2020,ACH,3048,143505,PB,DEALER,SC,0.588235294,-0.956013987,0.076196709,0.743256683,80437,68350,M,HSC,SEP,O,0.346938776,1.156761498,-0.092622763,-1.253510886,0
6996,10/20/2020,ENCH,3048,143530,PB,DEALER,MC,0.352941176,-1.352922228,0.08881825,0.015232882,62305,52950,M,HSC,SAL,O,0.795918367,-3.734598983,-0.343414608,-1.205195199,0
6997,10/21/2020,ENCH,3048,143530,PB,DEALER,SC,0.352941176,-1.352922228,0.152486911,0.525275287,85806,66800,M,HSC,AGR,O,0.428571429,,-0.092622763,-1.353363305,0
6998,10/22/2020,ACH,3048,143505,PB,DEALER,SC,0.352941176,-1.352922228,0.104899028,0.104639314,77945,56450,F,HSC,SAL,O,0.265306122,,-0.594206452,-1.27283716,0
6999,10/29/2020,ADM,3048,143505,PB,DEALER,SC,0.352941176,-1.352922228,0.159592371,0.615533209,80437,68350,F,HSC,SEP,O,0.081632653,,-0.343414608,-1.346921213,0
7000,10/30/2020,ENCH,3048,145001,PB,DEALER,SC,0.588235294,-0.956013987,0.091249065,0.99870363,85806,72800,M,OTHERS,SEP,O,0.387755102,,-0.092622763,-1.247068794,0
7001,10/31/2020,ACH,3048,145001,PB,DEALER,SC,0.588235294,-0.956013987,0.068249813,0.624048107,77665,66000,M,OTHERS,SEP,O,0.489795918,,-0.343414608,-1.253510886,0
